ticker,date,open,high,low,close
FLUX,2022-05-14,0.728759,0.747652,0.611774,0.696024
FLUX,2022-05-15,0.698021,0.86279,0.690962,0.755093
FLUX,2022-05-16,0.759088,0.792048,0.693098,0.728052
FLUX,2022-05-17,0.729051,0.773993,0.695095,0.740037
FLUX,2022-05-18,0.738039,0.758089,0.640167,0.659142
FLUX,2022-05-19,0.658077,0.745254,0.629181,0.703366
FLUX,2022-05-20,0.700069,0.756842,0.63797,0.663436
FLUX,2022-05-21,0.664402,0.706139,0.655313,0.692299
FLUX,2022-05-22,0.691001,0.707408,0.670128,0.68218
FLUX,2022-05-23,0.688173,0.744255,0.685177,0.69916
FLUX,2022-05-24,0.698091,0.749025,0.66327,0.729051
FLUX,2022-05-25,0.725982,0.897012,0.721061,0.734191
FLUX,2022-05-26,0.735117,0.746104,0.663203,0.686313
FLUX,2022-05-27,0.683116,0.68961,0.628308,0.650184
FLUX,2022-05-28,0.650358,0.661671,0.635351,0.651344
FLUX,2022-05-29,0.650825,0.677488,0.638661,0.673059
FLUX,2022-05-30,0.673252,0.730189,0.670269,0.715499
FLUX,2022-05-31,0.719696,0.735958,0.681255,0.692246
FLUX,2022-06-01,0.6933,0.706184,0.641458,0.656009
FLUX,2022-06-02,0.652347,0.757318,0.651048,0.717354
FLUX,2022-06-03,0.717354,0.746328,0.651387,0.66642
FLUX,2022-06-04,0.666426,0.67739,0.650316,0.675493
FLUX,2022-06-05,0.6755,0.678389,0.651459,0.665374
FLUX,2022-06-06,0.665374,0.694409,0.655521,0.668431
FLUX,2022-06-07,0.667432,0.674494,0.635472,0.674447
FLUX,2022-06-08,0.673454,0.679463,0.640577,0.652576
FLUX,2022-06-09,0.653575,0.661411,0.640494,0.646457
FLUX,2022-06-10,0.64645,0.648468,0.583363,0.608208
FLUX,2022-06-11,0.608227,0.626254,0.552314,0.570355
FLUX,2022-06-12,0.572358,0.576348,0.501297,0.530342
FLUX,2022-06-13,0.529348,0.529348,0.399104,0.422412
FLUX,2022-06-14,0.422412,0.561191,0.404413,0.433479
FLUX,2022-06-15,0.435477,0.476475,0.412257,0.475286
FLUX,2022-06-16,0.474288,0.478377,0.437474,0.445376
FLUX,2022-06-17,0.426406,0.46041,0.423215,0.452461
FLUX,2022-06-18,0.45346,0.460456,0.379468,0.404344
FLUX,2022-06-19,0.404344,0.437474,0.394435,0.433479
FLUX,2022-06-20,0.43248,0.493407,0.427444,0.436519
FLUX,2022-06-21,0.437518,0.492458,0.433523,0.4545
FLUX,2022-06-22,0.453501,0.455544,0.430526,0.435564
FLUX,2022-06-23,0.43956,0.461538,0.432567,0.457542
FLUX,2022-06-24,0.457542,0.480692,0.457542,0.473626
FLUX,2022-06-25,0.473526,0.480687,0.450698,0.474667
FLUX,2022-06-26,0.474658,0.521645,0.465734,0.477708
FLUX,2022-06-27,0.478708,0.478708,0.44559,0.4546
FLUX,2022-06-28,0.454586,0.464582,0.439468,0.443454
FLUX,2022-06-29,0.443449,0.443449,0.419416,0.431482
FLUX,2022-06-30,0.431477,0.43248,0.396504,0.405513
FLUX,2022-07-01,0.405513,0.441425,0.400519,0.424532
FLUX,2022-07-02,0.424532,0.428485,0.411506,0.428485
FLUX,2022-07-03,0.428485,0.436432,0.40747,0.423449
FLUX,2022-07-04,0.422408,0.43248,0.409467,0.429484
FLUX,2022-07-05,0.431482,0.438473,0.415501,0.434522
FLUX,2022-07-06,0.434522,0.460493,0.422492,0.430526
FLUX,2022-07-07,0.430526,0.46672,0.427486,0.457725
FLUX,2022-07-08,0.458725,0.472716,0.434739,0.458725
FLUX,2022-07-09,0.458725,0.469718,0.449685,0.460723
FLUX,2022-07-10,0.458725,0.460723,0.429742,0.437737
FLUX,2022-07-11,0.437737,0.439692,0.418707,0.419622
FLUX,2022-07-12,0.418623,0.422577,0.401558,0.405594
FLUX,2022-07-13,0.405606,0.450549,0.394566,0.422619
FLUX,2022-07-14,0.422619,0.48371,0.416666,0.452683
FLUX,2022-07-15,0.453728,0.467719,0.432697,0.443867
FLUX,2022-07-16,0.446866,0.455909,0.428871,0.450865
FLUX,2022-07-17,0.449978,0.467878,0.440325,0.457876
FLUX,2022-07-18,0.460876,0.519922,0.451842,0.466893
FLUX,2022-07-19,0.467888,0.503,0.466888,0.49708
FLUX,2022-07-20,0.498,0.533165,0.476005,0.491025
FLUX,2022-07-21,0.491054,0.491123,0.467023,0.490118
FLUX,2022-07-22,0.488817,0.506395,0.479558,0.487207
FLUX,2022-07-23,0.4878,0.528016,0.473643,0.511102
FLUX,2022-07-24,0.511102,0.51801,0.50303,0.506096
FLUX,2022-07-25,0.506501,0.511102,0.468128,0.475638
FLUX,2022-07-26,0.474747,0.476943,0.449813,0.459269
FLUX,2022-07-27,0.458969,0.507998,0.458364,0.497019
FLUX,2022-07-28,0.497824,0.525268,0.489393,0.512002
FLUX,2022-07-29,0.511928,0.549066,0.505401,0.522214
FLUX,2022-07-30,0.521208,0.579197,0.520208,0.542184
FLUX,2022-07-31,0.542163,0.648188,0.53415,0.591136
FLUX,2022-08-01,0.590142,0.779203,0.563253,0.669207
FLUX,2022-08-02,0.6672,0.69525,0.596149,0.611104
FLUX,2022-08-03,0.613123,0.641115,0.611128,0.621149
FLUX,2022-08-04,0.620143,0.624168,0.575046,0.581023
FLUX,2022-08-05,0.581023,0.619124,0.580017,0.606115
FLUX,2022-08-06,0.606115,0.619124,0.604079,0.613135
FLUX,2022-08-07,0.613141,0.626844,0.591436,0.623919
FLUX,2022-08-08,0.623112,0.663133,0.610179,0.646078
FLUX,2022-08-09,0.646078,0.646078,0.593101,0.61813
FLUX,2022-08-10,0.620724,0.901252,0.616423,0.750217
FLUX,2022-08-11,0.750225,0.780343,0.728218,0.756355
FLUX,2022-08-12,0.756378,0.980461,0.745298,0.899414
FLUX,2022-08-13,0.903415,1.23559,0.903397,1.00639
FLUX,2022-08-14,1.00739,1.20646,1.00037,1.05533
FLUX,2022-08-15,1.05432,1.08928,0.959221,0.977234
FLUX,2022-08-16,0.977225,0.995139,0.917156,0.928084
FLUX,2022-08-17,0.929084,1.1051,0.928074,1.05407
FLUX,2022-08-18,1.05007,1.15605,0.977932,1.01701
FLUX,2022-08-19,1.0141,1.0141,0.824082,0.825082
FLUX,2022-08-20,0.828033,0.950048,0.814951,0.899991
FLUX,2022-08-21,0.898982,0.924732,0.869861,0.890973
FLUX,2022-08-22,0.891973,0.897018,0.820934,0.83585
FLUX,2022-08-23,0.835875,0.868087,0.813992,0.850025
FLUX,2022-08-24,0.852,0.879947,0.817959,0.861077
FLUX,2022-08-25,0.861069,1.00586,0.846992,0.927028
FLUX,2022-08-26,0.929028,1.00008,0.892991,0.904081
FLUX,2022-08-27,0.90409,1.14306,0.883079,0.977029
FLUX,2022-08-28,0.976029,1.12899,0.95501,1.067
FLUX,2022-08-29,1.065,1.132,0.984941,1.03007
FLUX,2022-08-30,1.0331,1.04498,0.95902,0.97409
FLUX,2022-08-31,0.97408,1.03504,0.96906,0.99499
FLUX,2022-09-01,0.99699,0.99899,0.913973,0.950943
FLUX,2022-09-02,0.954952,1.01401,0.948953,0.99612
FLUX,2022-09-03,0.996149,1.0331,0.981147,1.004
FLUX,2022-09-04,1.003,1.18812,1.0,1.146
FLUX,2022-09-05,1.143,1.396,1.088,1.33413
FLUX,2022-09-06,1.33313,1.42714,1.22488,1.237
FLUX,2022-09-07,1.236,1.32399,1.10397,1.28009
FLUX,2022-09-08,1.28108,1.31801,1.225,1.25923
FLUX,2022-09-09,1.2602,1.39056,1.23114,1.34144
FLUX,2022-09-10,1.3415,1.37845,1.2815,1.29626
FLUX,2022-09-11,1.29927,1.3374,1.28346,1.30731
FLUX,2022-09-12,1.30733,1.32034,1.16124,1.19024
FLUX,2022-09-13,1.18936,1.24126,1.09992,1.13102
FLUX,2022-09-14,1.12501,1.29623,1.12001,1.27232
FLUX,2022-09-15,1.27332,1.28129,1.1358,1.17889
FLUX,2022-09-16,1.17692,1.17793,1.03181,1.11989
FLUX,2022-09-17,1.11989,1.122,1.05789,1.09611
FLUX,2022-09-18,1.09611,1.10111,0.9559,0.979
FLUX,2022-09-19,0.976,0.9929,0.896,0.972194
FLUX,2022-09-20,0.972097,0.982196,0.89,0.891089
FLUX,2022-09-21,0.891,1.022,0.872087,0.908
FLUX,2022-09-22,0.910091,0.955,0.895,0.907
FLUX,2022-09-23,0.907,0.94,0.885,0.917
FLUX,2022-09-24,0.916927,0.934019,0.905109,0.913073
FLUX,2022-09-25,0.912,0.917092,0.867035,0.869
FLUX,2022-09-26,0.869991,0.881991,0.826917,0.863
FLUX,2022-09-27,0.863,0.91,0.827,0.840916
FLUX,2022-09-28,0.841,0.858,0.79992,0.842
FLUX,2022-09-29,0.842,0.842,0.79,0.80208
FLUX,2022-09-30,0.803,0.833083,0.80092,0.803
FLUX,2022-10-01,0.804,0.812,0.775,0.7852
FLUX,2022-10-02,0.7866,0.883,0.7848,0.838
FLUX,2022-10-03,0.835,0.862,0.818082,0.850085
FLUX,2022-10-04,0.854085,0.870261,0.837084,0.863259
FLUX,2022-10-05,0.861172,0.862259,0.805,0.821164
FLUX,2022-10-06,0.820164,0.834142,0.800096,0.801136
FLUX,2022-10-07,0.801936,0.833367,0.790942,0.82259
FLUX,2022-10-08,0.824899,0.836775,0.80278,0.810303
FLUX,2022-10-09,0.810303,0.833867,0.790879,0.807261
FLUX,2022-10-10,0.806881,0.809281,0.7674,0.783222
FLUX,2022-10-11,0.7846,0.7846,0.725333,0.728227
FLUX,2022-10-12,0.728205,0.74937,0.707065,0.719629
FLUX,2022-10-13,0.720207,0.728685,0.616563,0.696056
FLUX,2022-10-14,0.695063,0.799064,0.690048,0.780031
FLUX,2022-10-15,0.777023,0.865069,0.75106,0.770039
FLUX,2022-10-16,0.771039,0.780031,0.728007,0.74303
FLUX,2022-10-17,0.742037,0.778078,0.739007,0.745015
FLUX,2022-10-18,0.746022,0.791087,0.74103,0.764046
FLUX,2022-10-19,0.763076,0.763076,0.701056,0.717
FLUX,2022-10-20,0.718993,0.731985,0.689945,0.702951
FLUX,2022-10-21,0.701951,0.701965,0.656954,0.691048
FLUX,2022-10-22,0.692055,0.702014,0.678061,0.686062
FLUX,2022-10-23,0.687062,0.691418,0.659933,0.69109
FLUX,2022-10-24,0.691383,0.714043,0.680768,0.697228
FLUX,2022-10-25,0.697328,0.733876,0.6813,0.714329
FLUX,2022-10-26,0.713342,0.755234,0.707798,0.739207
FLUX,2022-10-27,0.738207,0.742148,0.702021,0.712043
FLUX,2022-10-28,0.71305,0.747149,0.701028,0.739155
FLUX,2022-10-29,0.739148,0.811195,0.731212,0.789189
FLUX,2022-10-30,0.79119,0.815204,0.757151,0.764153
FLUX,2022-10-31,0.765168,0.828992,0.725964,0.734941
FLUX,2022-11-01,0.734963,0.749857,0.710858,0.713929
FLUX,2022-11-02,0.713921,0.725036,0.681973,0.687986
FLUX,2022-11-03,0.688959,0.737911,0.688959,0.703993
FLUX,2022-11-04,0.704986,0.758053,0.699951,0.75106
FLUX,2022-11-05,0.749052,0.762091,0.728015,0.739037
FLUX,2022-11-06,0.73903,0.741037,0.708021,0.709057
FLUX,2022-11-07,0.709057,0.723007,0.686048,0.700084
FLUX,2022-11-08,0.69914,0.710284,0.55088,0.595782
FLUX,2022-11-09,0.59177,0.60258,0.465014,0.486616
FLUX,2022-11-10,0.484012,0.555387,0.403161,0.493722
FLUX,2022-11-11,0.495169,0.53889,0.424607,0.446
FLUX,2022-11-12,0.447089,0.485125,0.437212,0.441204
FLUX,2022-11-13,0.441204,0.449325,0.420874,0.426402
FLUX,2022-11-14,0.426402,0.534251,0.39944,0.469295
FLUX,2022-11-15,0.467298,0.47952,0.444511,0.451548
FLUX,2022-11-16,0.45045,0.470472,0.428614,0.437593
FLUX,2022-11-17,0.4396,0.477632,0.434643,0.454636
FLUX,2022-11-18,0.457661,0.491562,0.45454,0.469459
FLUX,2022-11-19,0.468456,0.476413,0.457455,0.462518
FLUX,2022-11-20,0.464512,0.487356,0.438333,0.439336
FLUX,2022-11-21,0.437334,0.474378,0.418359,0.433479
FLUX,2022-11-22,0.434474,0.447521,0.419492,0.442433
FLUX,2022-11-23,0.44143,0.46545,0.437444,0.460498
FLUX,2022-11-24,0.462495,0.469502,0.442597,0.450626
FLUX,2022-11-25,0.45261,0.453659,0.438693,0.444733
FLUX,2022-11-26,0.444737,0.459669,0.442721,0.448726
FLUX,2022-11-27,0.449735,0.785521,0.447736,0.557643
FLUX,2022-11-28,0.556644,0.57971,0.499755,0.515804
FLUX,2022-11-29,0.514799,0.545667,0.51078,0.5258
FLUX,2022-11-30,0.526794,0.560101,0.518958,0.549027
FLUX,2022-12-01,0.550033,0.597048,0.536048,0.559034
FLUX,2022-12-02,0.558028,0.56105,0.535005,0.541032
FLUX,2022-12-03,0.541022,0.547049,0.528011,0.528053
FLUX,2022-12-04,0.530106,0.604121,0.528053,0.560112
FLUX,2022-12-05,0.558112,0.565169,0.534027,0.537016
FLUX,2022-12-06,0.537011,0.545027,0.524,0.527989
FLUX,2022-12-07,0.526989,0.534,0.50399,0.510995
FLUX,2022-12-08,0.512,0.542054,0.509,0.528037
FLUX,2022-12-09,0.529042,0.532032,0.512015,0.513026
FLUX,2022-12-10,0.51202,0.521005,0.50599,0.50799
FLUX,2022-12-11,0.505995,0.534107,0.505995,0.516052
FLUX,2022-12-12,0.517103,0.519104,0.480038,0.49504
FLUX,2022-12-13,0.494049,0.5251,0.471118,0.50088
FLUX,2022-12-14,0.501854,0.509005,0.490907,0.496035
FLUX,2022-12-15,0.496,0.49705,0.473095,0.475047
FLUX,2022-12-16,0.474047,0.493,0.440088,0.440088
FLUX,2022-12-17,0.442088,0.512056,0.428026,0.471052
FLUX,2022-12-18,0.472061,0.478057,0.442031,0.455059
FLUX,2022-12-19,0.45806,0.45906,0.423004,0.424
FLUX,2022-12-20,0.427,0.46,0.424,0.456018
FLUX,2022-12-21,0.454018,0.454018,0.434996,0.442022
FLUX,2022-12-22,0.443018,0.452995,0.438939,0.445933
FLUX,2022-12-23,0.445924,0.473943,0.444929,0.45495
FLUX,2022-12-24,0.455968,0.465958,0.453955,0.457973
FLUX,2022-12-25,0.457968,0.479962,0.455941,0.46094
FLUX,2022-12-26,0.460945,0.472929,0.457954,0.461908
FLUX,2022-12-27,0.461912,0.473867,0.45883,0.45983
FLUX,2022-12-28,0.461811,0.462824,0.440749,0.441766
FLUX,2022-12-29,0.443765,0.505782,0.441757,0.466785
FLUX,2022-12-30,0.466795,0.495747,0.456781,0.464758
FLUX,2022-12-31,0.464763,0.470764,0.461769,0.463763
FLUX,2023-01-01,0.462769,0.521776,0.462755,0.497766
FLUX,2023-01-02,0.497766,0.516783,0.492798,0.507837
FLUX,2023-01-03,0.505828,0.506838,0.483802,0.493807
FLUX,2023-01-04,0.492813,0.524869,0.492808,0.510831
FLUX,2023-01-05,0.510831,0.521843,0.501784,0.504808
FLUX,2023-01-06,0.505823,0.5128,0.485742,0.508842
FLUX,2023-01-07,0.507832,0.510857,0.492852,0.495881
FLUX,2023-01-08,0.494876,0.506924,0.490926,0.506919
FLUX,2023-01-09,0.506904,0.548978,0.506899,0.535
FLUX,2023-01-10,0.530995,0.542957,0.514938,0.53507
FLUX,2023-01-11,0.538081,0.545044,0.511969,0.522995
FLUX,2023-01-12,0.522963,0.54706,0.519974,0.538059
FLUX,2023-01-13,0.538054,0.586941,0.533053,0.575057
FLUX,2023-01-14,0.573052,0.612086,0.5561,0.584023
FLUX,2023-01-15,0.588029,0.59918,0.561039,0.591177
FLUX,2023-01-16,0.594238,0.699203,0.584169,0.661013
FLUX,2023-01-17,0.659013,0.667027,0.619019,0.63207
FLUX,2023-01-18,0.632063,0.653059,0.556933,0.582965
FLUX,2023-01-19,0.582965,0.679973,0.572006,0.65998
FLUX,2023-01-20,0.660046,0.684103,0.625975,0.678115
FLUX,2023-01-21,0.679122,0.707205,0.66712,0.6681
FLUX,2023-01-22,0.667107,0.685103,0.633114,0.641122
FLUX,2023-01-23,0.641128,0.675081,0.639128,0.671101
FLUX,2023-01-24,0.671094,0.681109,0.630095,0.636025
FLUX,2023-01-25,0.634019,0.668174,0.615031,0.644103
FLUX,2023-01-26,0.643109,0.719072,0.643109,0.682055
FLUX,2023-01-27,0.681061,0.870104,0.657059,0.826405
FLUX,2023-01-28,0.825314,1.12425,0.791142,0.936178
FLUX,2023-01-29,0.940188,1.02219,0.892205,0.923046
FLUX,2023-01-30,0.920046,1.01708,0.816008,0.858051
FLUX,2023-01-31,0.858051,0.945057,0.850043,0.911082
FLUX,2023-02-01,0.911073,0.981088,0.864009,0.969058
FLUX,2023-02-02,0.970049,0.988148,0.910064,0.925167
FLUX,2023-02-03,0.923185,1.05506,0.892991,1.00208
FLUX,2023-02-04,0.99708,1.03208,0.944057,0.951095
FLUX,2023-02-05,0.953076,0.976244,0.885177,0.910228
FLUX,2023-02-06,0.910228,0.944991,0.883097,0.913027
FLUX,2023-02-07,0.912027,0.956,0.896072,0.950048
FLUX,2023-02-08,0.950057,0.993099,0.904018,0.912064
FLUX,2023-02-09,0.910064,0.918028,0.7402,0.747075
FLUX,2023-02-10,0.748067,0.819123,0.745097,0.789118
FLUX,2023-02-11,0.792127,0.846085,0.780109,0.843084
FLUX,2023-02-12,0.840076,0.854085,0.765107,0.786079
FLUX,2023-02-13,0.783078,0.798231,0.710469,0.738399
FLUX,2023-02-14,0.736405,0.808452,0.736405,0.783282
FLUX,2023-02-15,0.78336,0.893152,0.770216,0.866156
